"season","season_type","week","poll","rank","school","conference","first_place_votes","points"
"2015","regular","2","AFCA Division II Coaches Poll","6","Delta State","Gulf South","0","591"
"2015","regular","2","AFCA Division II Coaches Poll","7","Minnesota Duluth","Northern Sun","0","584"
"2015","regular","2","AFCA Division II Coaches Poll","8","Angelo State","Lone Star","0","539"
"2015","regular","2","AFCA Division II Coaches Poll","9","Ouachita Baptist","Great American","0","528"
"2015","regular","2","AFCA Division II Coaches Poll","10","North Alabama","Gulf South","0","493"
"2015","regular","2","AFCA Division II Coaches Poll","11","Valdosta State","Gulf South","0","473"
"2015","regular","2","AFCA Division II Coaches Poll","12","Sioux Falls","Northern Sun","0","422"
"2015","regular","2","AFCA Division II Coaches Poll","13","CSU Pueblo","Rocky Mountain","0","412"
"2015","regular","2","AFCA Division II Coaches Poll","14","Grand Valley State University","GLIAC","0","367"
"2015","regular","2","AFCA Division II Coaches Poll","15","Colorado School Of Mines","Rocky Mountain","0","348"
"2015","regular","2","AFCA Division II Coaches Poll","16","Harding University","Great American","0","298"
"2015","regular","2","AFCA Division II Coaches Poll","17","Ohio Dominican","GLIAC","0","277"
"2015","regular","2","AFCA Division II Coaches Poll","18","Slippery Rock","Pennsylvania State Athletic","0","230"
"2015","regular","2","AFCA Division II Coaches Poll","19","Ashland","GLIAC","0","176"
"2015","regular","2","AFCA Division II Coaches Poll","20","Shepherd","Mountain East","0","170"
"2015","regular","2","AFCA Division II Coaches Poll","21","Concord University","Mountain East","0","117"
"2015","regular","2","AFCA Division II Coaches Poll","22","East Texas A&M","Lone Star","0","108"
"2015","regular","2","AFCA Division II Coaches Poll","23","Lenoir-Rhyne","South Atlantic","0","93"
"2015","regular","2","AFCA Division II Coaches Poll","24","Tuskegee","SIAC","0","90"
"2015","regular","2","AFCA Division II Coaches Poll","25","Humboldt State","Great Northwest","0","74"
"2015","regular","2","AP Top 25","1","Ohio State","Big Ten","61","1525"
"2015","regular","2","AP Top 25","2","Alabama","SEC","0","1420"
"2015","regular","2","AP Top 25","3","TCU","Big 12","0","1365"
"2015","regular","2","AP Top 25","4","Baylor","Big 12","0","1252"
"2015","regular","2","AP Top 25","5","Michigan State","Big Ten","0","1198"
"2015","regular","2","AP Top 25","6","Auburn","SEC","0","1166"
"2015","regular","2","AP Top 25","7","Oregon","Pac-12","0","1081"
"2015","regular","2","AP Top 25","8","USC","Pac-12","0","1074"
"2015","regular","2","AP Top 25","9","Notre Dame","FBS Independents","0","1061"
"2015","regular","2","AP Top 25","10","Georgia","SEC","0","981"
"2015","regular","2","AP Top 25","11","Florida State","ACC","0","942"
"2015","regular","2","AP Top 25","12","Clemson","ACC","0","862"
"2015","regular","2","AP Top 25","13","UCLA","Pac-12","0","833"
"2015","regular","2","AP Top 25","14","LSU","SEC","0","653"
"2015","regular","2","AP Top 25","15","Georgia Tech","ACC","0","636"
"2015","regular","2","AP Top 25","16","Texas A&M","SEC","0","629"
"2015","regular","2","AP Top 25","17","Ole Miss","SEC","0","600"
"2015","regular","2","AP Top 25","18","Arkansas","SEC","0","480"
"2015","regular","2","AP Top 25","19","Oklahoma","Big 12","0","469"
"2015","regular","2","AP Top 25","20","Boise State","Mountain West","0","279"
"2015","regular","2","AP Top 25","21","Missouri","SEC","0","274"
"2015","regular","2","AP Top 25","22","Arizona","Pac-12","0","259"
"2015","regular","2","AP Top 25","23","Tennessee","SEC","0","169"
"2015","regular","2","AP Top 25","24","Utah","Pac-12","0","137"
"2015","regular","2","AP Top 25","25","Mississippi State","SEC","0","104"
"2015","regular","2","Coaches Poll","1","Ohio State","Big Ten","63","1599"
"2015","regular","2","Coaches Poll","2","Alabama","SEC","1","1485"
"2015","regular","2","Coaches Poll","3","TCU","Big 12","0","1464"
"2015","regular","2","Coaches Poll","4","Baylor","Big 12","0","1349"
"2015","regular","2","Coaches Poll","5","Oregon","Pac-12","0","1279"
"2015","regular","2","Coaches Poll","6","Michigan State","Big Ten","0","1252"
"2015","regular","2","Coaches Poll","7","Auburn","SEC","0","1190"
"2015","regular","2","Coaches Poll","8","Florida State","ACC","0","1090"
"2015","regular","2","Coaches Poll","9","Georgia","SEC","0","1075"
"2015","regular","2","Coaches Poll","10","USC","Pac-12","0","1035"
"2015","regular","2","Coaches Poll","11","Notre Dame","FBS Independents","0","994"
"2015","regular","2","Coaches Poll","12","Clemson","ACC","0","870"
"2015","regular","2","Coaches Poll","13","UCLA","Pac-12","0","801"
"2015","regular","2","Coaches Poll","14","Ole Miss","SEC","0","735"
"2015","regular","2","Coaches Poll","15","LSU","SEC","0","734"
"2015","regular","2","Coaches Poll","16","Georgia Tech","ACC","0","651"
"2015","regular","2","Coaches Poll","17","Oklahoma","Big 12","0","541"
"2015","regular","2","Coaches Poll","18","Arkansas","SEC","0","495"
"2015","regular","2","Coaches Poll","19","Texas A&M","SEC","0","418"
"2015","regular","2","Coaches Poll","20","Arizona","Pac-12","0","336"
"2015","regular","2","Coaches Poll","21","Missouri","SEC","0","301"
"2015","regular","2","Coaches Poll","22","Boise State","Mountain West","0","277"
"2015","regular","2","Coaches Poll","23","Tennessee","SEC","0","212"
"2015","regular","2","Coaches Poll","24","Wisconsin","Big Ten","0","108"
"2015","regular","2","Coaches Poll","25","Utah","Pac-12","0","106"
"2015","regular","3","AFCA Division II Coaches Poll","1","Minnesota State Mankato","Northern Sun","29","797"
"2015","regular","3","AFCA Division II Coaches Poll","2","West Georgia","Gulf South","2","756"
"2015","regular","3","AFCA Division II Coaches Poll","3","Northwest Missouri St","Mid America","1","737"
"2015","regular","3","AFCA Division II Coaches Poll","4","Ferris State","GLIAC","0","705"
"2015","regular","3","AFCA Division II Coaches Poll","5","Delta State","Gulf South","0","666"
"2015","regular","3","AFCA Division II Coaches Poll","6","Angelo State","Lone Star","0","624"
"2015","regular","3","AFCA Division II Coaches Poll","7","Sioux Falls","Northern Sun","0","575"
"2015","regular","3","AFCA Division II Coaches Poll","8","North Alabama","Gulf South","0","567"
"2015","regular","3","AFCA Division II Coaches Poll","9","Valdosta State","Gulf South","0","552"
"2015","regular","3","AFCA Division II Coaches Poll","10","CSU Pueblo","Rocky Mountain","0","479"
"2015","regular","3","AFCA Division II Coaches Poll","11","Colorado School Of Mines","Rocky Mountain","0","455"
"2015","regular","3","AFCA Division II Coaches Poll","12","Harding University","Great American","0","444"
"2015","regular","3","AFCA Division II Coaches Poll","13","Ashland","GLIAC","0","362"
"2015","regular","3","AFCA Division II Coaches Poll","14","Slippery Rock","Pennsylvania State Athletic","0","351"
"2015","regular","3","AFCA Division II Coaches Poll","15","Pittsburg St","Mid America","0","310"
"2015","regular","3","AFCA Division II Coaches Poll","16","Shepherd","Mountain East","0","308"
"2015","regular","3","AFCA Division II Coaches Poll","17","Humboldt State","Great Northwest","0","200"
"2015","regular","3","AFCA Division II Coaches Poll","18","Tuskegee","SIAC","0","179"
"2015","regular","3","AFCA Division II Coaches Poll","19","Concord University","Mountain East","0","175"
"2015","regular","3","AFCA Division II Coaches Poll","20","East Texas A&M","Lone Star","0","174"
"2015","regular","3","AFCA Division II Coaches Poll","21","Michigan Tech","GLIAC","0","146"
"2015","regular","3","AFCA Division II Coaches Poll","22","Lenoir-Rhyne","South Atlantic","0","133"
"2015","regular","3","AFCA Division II Coaches Poll","23","Midwestern State","Lone Star","0","129"
"2015","regular","3","AFCA Division II Coaches Poll","24","Ouachita Baptist","Great American","0","96"
"2015","regular","3","AFCA Division II Coaches Poll","25","Minnesota Duluth","Northern Sun","0","85"
"2015","regular","3","AP Top 25","1","Ohio State","Big Ten","59","1523"
"2015","regular","3","AP Top 25","2","Alabama","SEC","0","1423"
"2015","regular","3","AP Top 25","3","TCU","Big 12","0","1366"
"2015","regular","3","AP Top 25","4","Michigan State","Big Ten","2","1354"
"2015","regular","3","AP Top 25","5","Baylor","Big 12","0","1240"
"2015","regular","3","AP Top 25","6","USC","Pac-12","0","1146"
"2015","regular","3","AP Top 25","7","Georgia","SEC","0","1031"
"2015","regular","3","AP Top 25","8","Notre Dame","FBS Independents","0","1012"
"2015","regular","3","AP Top 25","9","Florida State","ACC","0","973"
"2015","regular","3","AP Top 25","10","UCLA","Pac-12","0","928"
"2015","regular","3","AP Top 25","11","Clemson","ACC","0","926"
"2015","regular","3","AP Top 25","12","Oregon","Pac-12","0","833"
"2015","regular","3","AP Top 25","13","LSU","SEC","0","787"
"2015","regular","3","AP Top 25","14","Georgia Tech","ACC","0","716"
"2015","regular","3","AP Top 25","15","Ole Miss","SEC","0","713"
"2015","regular","3","AP Top 25","16","Oklahoma","Big 12","0","705"
"2015","regular","3","AP Top 25","17","Texas A&M","SEC","0","703"
"2015","regular","3","AP Top 25","18","Auburn","SEC","0","519"
"2015","regular","3","AP Top 25","19","BYU","FBS Independents","0","349"
"2015","regular","3","AP Top 25","20","Arizona","Pac-12","0","342"
"2015","regular","3","AP Top 25","21","Utah","Pac-12","0","290"
"2015","regular","3","AP Top 25","22","Missouri","SEC","0","264"
"2015","regular","3","AP Top 25","23","Northwestern","Big Ten","0","170"
"2015","regular","3","AP Top 25","24","Wisconsin","Big Ten","0","158"
"2015","regular","3","AP Top 25","25","Oklahoma State","Big 12","0","48"
"2015","regular","3","Coaches Poll","1","Ohio State","Big Ten","62","1574"
"2015","regular","3","Coaches Poll","2","Alabama","SEC","1","1472"
"2015","regular","3","Coaches Poll","3","TCU","Big 12","0","1430"
"2015","regular","3","Coaches Poll","4","Michigan State","Big Ten","0","1383"
"2015","regular","3","Coaches Poll","5","Baylor","Big 12","0","1324"
"2015","regular","3","Coaches Poll","6","Florida State","ACC","0","1119"
"2015","regular","3","Coaches Poll","7","USC","Pac-12","0","1116"
"2015","regular","3","Coaches Poll","8","Georgia","SEC","0","1108"
"2015","regular","3","Coaches Poll","9","Clemson","ACC","0","948"
"2015","regular","3","Coaches Poll","10","Notre Dame","FBS Independents","0","903"
"2015","regular","3","Coaches Poll","11","Ole Miss","SEC","0","851"
"2015","regular","3","Coaches Poll","12","UCLA","Pac-12","0","850"
"2015","regular","3","Coaches Poll","13","Oregon","Pac-12","0","847"
"2015","regular","3","Coaches Poll","14","LSU","SEC","0","806"
"2015","regular","3","Coaches Poll","15","Auburn","SEC","0","784"
"2015","regular","3","Coaches Poll","16","Georgia Tech","ACC","0","731"
"2015","regular","3","Coaches Poll","17","Oklahoma","Big 12","0","664"
"2015","regular","3","Coaches Poll","18","Texas A&M","SEC","0","590"
"2015","regular","3","Coaches Poll","19","Arizona","Pac-12","0","423"
"2015","regular","3","Coaches Poll","20","Missouri","SEC","0","320"
"2015","regular","3","Coaches Poll","21","Utah","Pac-12","0","279"
"2015","regular","3","Coaches Poll","22","BYU","FBS Independents","0","204"
"2015","regular","3","Coaches Poll","23","Wisconsin","Big Ten","0","202"
"2015","regular","3","Coaches Poll","24","Northwestern","Big Ten","0","95"
"2015","regular","3","Coaches Poll","25","Oklahoma State","Big 12","0","71"
"2015","regular","3","FCS Coaches Poll","1","Coastal Carolina","Big South","14","620"
"2015","regular","3","FCS Coaches Poll","2","North Dakota State","MVFC","0","592"
"2015","regular","3","FCS Coaches Poll","3","Villanova","CAA","0","574"
"2015","regular","3","FCS Coaches Poll","4","Jacksonville State","OVC","5","553"
"2015","regular","3","FCS Coaches Poll","5","Sam Houston","Southland","0","545"
"2015","regular","3","FCS Coaches Poll","6","Illinois State","MVFC","1","538"
"2015","regular","3","FCS Coaches Poll","7","Montana","Big Sky","0","450"
"2015","regular","3","FCS Coaches Poll","8","South Dakota State","MVFC","2","440"
"2015","regular","3","FCS Coaches Poll","9","Montana State","Big Sky","0","434"
"2015","regular","3","FCS Coaches Poll","10","James Madison","CAA","0","409"
"2015","regular","3","FCS Coaches Poll","11","Northern Iowa","MVFC","0","403"
"2015","regular","3","FCS Coaches Poll","12","Chattanooga","Southern","0","343"
"2015","regular","3","FCS Coaches Poll","13","New Hampshire","CAA","0","287"
"2015","regular","3","FCS Coaches Poll","14","Liberty","Big South","0","285"
"2015","regular","3","FCS Coaches Poll","15","Eastern Washington","Big Sky","0","270"
"2015","regular","3","FCS Coaches Poll","16","Youngstown State","MVFC","0","240"
"2015","regular","3","FCS Coaches Poll","17","SE Louisiana","Southland","0","208"
"2015","regular","3","FCS Coaches Poll","18","Cal Poly","Big Sky","0","195"
"2015","regular","3","FCS Coaches Poll","19","Fordham","Patriot","0","183"
"2015","regular","3","FCS Coaches Poll","20","Portland State","Big Sky","0","123"
"2015","regular","3","FCS Coaches Poll","21","McNeese","Southland","0","121"
"2015","regular","3","FCS Coaches Poll","22","Eastern Kentucky","OVC","0","120"
"2015","regular","3","FCS Coaches Poll","23","Richmond","CAA","0","90"
"2015","regular","3","FCS Coaches Poll","24","Northern Arizona","Big Sky","0","74"
"2015","regular","3","FCS Coaches Poll","25","Indiana State","MVFC","0","72"
"2015","regular","4","AFCA Division II Coaches Poll","1","Minnesota State Mankato","Northern Sun","30","798"
"2015","regular","4","AFCA Division II Coaches Poll","2","West Georgia","Gulf South","2","756"
"2015","regular","4","AFCA Division II Coaches Poll","3","Northwest Missouri St","Mid America","0","735"
"2015","regular","4","AFCA Division II Coaches Poll","4","Ferris State","GLIAC","0","703"
"2015","regular","4","AFCA Division II Coaches Poll","5","Delta State","Gulf South","0","668"
"2015","regular","4","AFCA Division II Coaches Poll","6","Angelo State","Lone Star","0","631"
"2015","regular","4","AFCA Division II Coaches Poll","7","Sioux Falls","Northern Sun","0","596"
"2015","regular","4","AFCA Division II Coaches Poll","8","North Alabama","Gulf South","0","561"
"2015","regular","4","AFCA Division II Coaches Poll","9","Valdosta State","Gulf South","0","552"
"2015","regular","4","AFCA Division II Coaches Poll","10","CSU Pueblo","Rocky Mountain","0","480"
"2015","regular","4","AFCA Division II Coaches Poll","11","Colorado School Of Mines","Rocky Mountain","0","469"
"2015","regular","4","AFCA Division II Coaches Poll","12","Harding University","Great American","0","448"
"2015","regular","4","AFCA Division II Coaches Poll","13","Ashland","GLIAC","0","409"
"2015","regular","4","AFCA Division II Coaches Poll","14","Shepherd","Mountain East","0","346"
"2015","regular","4","AFCA Division II Coaches Poll","15","Pittsburg St","Mid America","0","335"
"2015","regular","4","AFCA Division II Coaches Poll","16","Humboldt State","Great Northwest","0","301"
"2015","regular","4","AFCA Division II Coaches Poll","17","Tuskegee","SIAC","0","272"
"2015","regular","4","AFCA Division II Coaches Poll","18","Michigan Tech","GLIAC","0","197"
"2015","regular","4","AFCA Division II Coaches Poll","20","Midwestern State","Lone Star","0","189"
"2015","regular","4","AFCA Division II Coaches Poll","21","Concord University","Mountain East","0","184"
"2015","regular","4","AFCA Division II Coaches Poll","22","Lenoir-Rhyne","South Atlantic","0","163"
"2015","regular","4","AFCA Division II Coaches Poll","23","Emporia State University","Mid America","0","93"
"2015","regular","4","AFCA Division II Coaches Poll","24","Ouachita Baptist","Great American","0","87"
"2015","regular","4","AFCA Division II Coaches Poll","25","Minnesota Duluth","Northern Sun","0","49"
"2015","regular","4","AP Top 25","1","Ohio State","Big Ten","42","1490"
"2015","regular","4","AP Top 25","2","Michigan State","Big Ten","7","1415"
"2015","regular","4","AP Top 25","3","Ole Miss","SEC","11","1345"
"2015","regular","4","AP Top 25","5","Baylor","Big 12","0","1213"
"2015","regular","4","AP Top 25","6","Notre Dame","FBS Independents","0","1183"
"2015","regular","4","AP Top 25","7","Georgia","SEC","0","1162"
"2015","regular","4","AP Top 25","8","LSU","SEC","1","1088"
"2015","regular","4","AP Top 25","9","UCLA","Pac-12","0","981"
"2015","regular","4","AP Top 25","10","Florida State","ACC","0","953"
"2015","regular","4","AP Top 25","11","Clemson","ACC","0","903"
"2015","regular","4","AP Top 25","12","Alabama","SEC","0","882"
"2015","regular","4","AP Top 25","13","Oregon","Pac-12","0","855"
"2015","regular","4","AP Top 25","14","Texas A&M","SEC","0","798"
"2015","regular","4","AP Top 25","15","Oklahoma","Big 12","0","782"
"2015","regular","4","AP Top 25","16","Arizona","Pac-12","0","488"
"2015","regular","4","AP Top 25","17","Northwestern","Big Ten","0","469"
"2015","regular","4","AP Top 25","18","Utah","Pac-12","0","439"
"2015","regular","4","AP Top 25","19","USC","Pac-12","0","367"
"2015","regular","4","AP Top 25","20","Georgia Tech","ACC","0","352"
"2015","regular","4","AP Top 25","21","Stanford","Pac-12","0","288"
"2015","regular","4","AP Top 25","22","Wisconsin","Big Ten","0","174"
"2015","regular","4","AP Top 25","24","Oklahoma State","Big 12","0","149"
"2015","regular","4","AP Top 25","25","Missouri","SEC","0","135"
"2015","regular","4","Coaches Poll","1","Ohio State","Big Ten","61","1594"
"2015","regular","4","Coaches Poll","2","TCU","Big 12","0","1482"
"2015","regular","4","Coaches Poll","3","Michigan State","Big Ten","3","1477"
"2015","regular","4","Coaches Poll","4","Baylor","Big 12","0","1364"
"2015","regular","4","Coaches Poll","5","Ole Miss","SEC","0","1292"
"2015","regular","4","Coaches Poll","6","Georgia","SEC","0","1262"
"2015","regular","4","Coaches Poll","7","Florida State","ACC","0","1119"
"2015","regular","4","Coaches Poll","8","Notre Dame","FBS Independents","0","1109"
"2015","regular","4","Coaches Poll","9","LSU","SEC","0","1085"
"2015","regular","4","Coaches Poll","10","Clemson","ACC","0","1022"
"2015","regular","4","Coaches Poll","11","UCLA","Pac-12","0","968"
"2015","regular","4","Coaches Poll","12","Alabama","SEC","0","883"
"2015","regular","4","Coaches Poll","13","Oregon","Pac-12","0","855"
"2015","regular","4","Coaches Poll","14","Oklahoma","Big 12","0","790"
"2015","regular","4","Coaches Poll","15","Texas A&M","SEC","0","745"
"2015","regular","4","Coaches Poll","16","Arizona","Pac-12","0","605"
"2015","regular","4","Coaches Poll","17","Utah","Pac-12","0","501"
"2015","regular","4","Coaches Poll","18","USC","Pac-12","0","461"
"2015","regular","4","Coaches Poll","19","Northwestern","Big Ten","0","347"
"2015","regular","4","Coaches Poll","20","Georgia Tech","ACC","0","338"
"2015","regular","4","Coaches Poll","21","Wisconsin","Big Ten","0","274"
"2015","regular","4","Coaches Poll","22","Oklahoma State","Big 12","0","242"
"2015","regular","4","Coaches Poll","23","Missouri","SEC","0","234"
"2015","regular","4","Coaches Poll","24","Stanford","Pac-12","0","133"
"2015","regular","4","Coaches Poll","25","Auburn","SEC","0","79"
"2015","regular","4","FCS Coaches Poll","1","Coastal Carolina","Big South","18","631"
"2015","regular","4","FCS Coaches Poll","2","North Dakota State","MVFC","4","617"
"2015","regular","4","FCS Coaches Poll","3","Jacksonville State","OVC","3","591"
"2015","regular","4","FCS Coaches Poll","4","Villanova","CAA","0","579"
"2015","regular","4","FCS Coaches Poll","5","Illinois State","MVFC","0","531"
"2015","regular","4","FCS Coaches Poll","6","Northern Iowa","MVFC","0","483"
"2015","regular","4","FCS Coaches Poll","7","South Dakota State","MVFC","1","481"
"2015","regular","4","FCS Coaches Poll","8","James Madison","CAA","0","477"
"2015","regular","4","FCS Coaches Poll","9","Chattanooga","Southern","0","438"
"2015","regular","4","FCS Coaches Poll","10","Liberty","Big South","0","410"
"2015","regular","4","FCS Coaches Poll","11","Eastern Washington","Big Sky","0","349"
"2015","regular","4","FCS Coaches Poll","12","Youngstown State","MVFC","0","328"
"2015","regular","4","FCS Coaches Poll","13","Montana State","Big Sky","0","296"
"2015","regular","4","FCS Coaches Poll","14","Sam Houston","Southland","0","277"
"2015","regular","4","FCS Coaches Poll","15","Montana","Big Sky","0","260"
"2015","regular","4","FCS Coaches Poll","16","Fordham","Patriot","0","239"
"2015","regular","4","FCS Coaches Poll","17","McNeese","Southland","0","231"
"2015","regular","4","FCS Coaches Poll","18","Portland State","Big Sky","0","220"
"2015","regular","4","FCS Coaches Poll","19","SE Louisiana","Southland","0","164"
